Image Path,Caption
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_3.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_4.jpg,a painting of a yellow bird with black head
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_5.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_6.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_7.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_8.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/167.Hooded_Warbler/Hooded_Warbler_9.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_0.jpg,a painting of birds on a branch with leaves
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_1.jpg,"a painting of a bird on a branch with the words, happy wednesday"
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_10.jpg,a painting of a bird with a yellow head and black beak
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_11.jpg,a painting of a bird with yellow and green feathers
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_12.jpg,a painting of a yellow bird and a flower
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_13.jpg,a painting of a bird on a yellow napkin
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_14.jpg,a painting of a yellow bird sitting on a tree branch
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_4.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_5.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_6.jpg,a painting of a yellow bird sitting on a plant
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_7.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_8.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/168.Kentucky_Warbler/Kentucky_Warbler_9.jpg,a painting of a yellow warbler
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_0.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_1.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_10.jpg,a painting of a yellow and black bird on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_11.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_12.jpg,a painting of a bird on a yellow background
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_13.jpg,a painting of a yellow and black bird sitting on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_14.jpg,a painting of two birds perched on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_15.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_16.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_17.jpg,"a painting of a yellow bird sitting on a rock with the words, `"
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_18.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_2.jpg,a painting of a bird on a branch with a note
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_20.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_21.jpg,a painting of a yellow and black bird on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_22.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_23.jpg,a painting of a yellow and black bird on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_24.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_25.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_26.jpg,a painting of a yellow and gray bird sitting on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_27.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_4.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_5.jpg,a painting of a yellow and black bird on a stick
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_6.jpg,a painting of a bird on a tree branch
./data/CUB-200-Painting/169.Magnolia_Warbler/Magnolia_Warbler_7.jpg,a painting of a bird on a branch with the words tuesday
./data/CUB-200-Painting/170.Mourning_Warbler/Mourning_Warbler_0.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/170.Mourning_Warbler/Mourning_Warbler_1.jpg,a painting of a bird with a yellow and blue head
./data/CUB-200-Painting/170.Mourning_Warbler/Mourning_Warbler_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/170.Mourning_Warbler/Mourning_Warbler_4.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/170.Mourning_Warbler/Mourning_Warbler_7.jpg,a painting of a bird perched on a flower
./data/CUB-200-Painting/170.Mourning_Warbler/Mourning_Warbler_8.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/170.Mourning_Warbler/Mourning_Warbler_9.jpg,a painting of a bird on a wooden block
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_1.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_11.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_12.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_3.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_4.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_6.jpg,a painting of a yellow and black bird on a branch
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_7.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/171.Myrtle_Warbler/Myrtle_Warbler_8.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_0.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_11.jpg,a painting of a bird perched on a branch with pine cones
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_13.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_14.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_15.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_16.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_2.jpg,a painting of a yellow and gray bird
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_3.jpg,a painting of a bird with yellow and gray feathers
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_6.jpg,a painting of a yellow and blue bird on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_7.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_8.jpg,a painting of a bird on a branch phone case
./data/CUB-200-Painting/172.Nashville_Warbler/Nashville_Warbler_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_10.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_11.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_14.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_15.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_4.jpg,a painting of a yellow bird on a stick
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_6.jpg,a painting of a bird on a branch with a note that says orange - creeked weather
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_7.jpg,a painting of a yellow bird on a white background
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_8.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/173.Orange_crowned_Warbler/Orange_crowned_Warbler_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_0.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_1.jpg,a painting of a bird with a red beak and yellow head
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_11.jpg,a painting of a bird with a yellow head
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_12.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_13.jpg,a painting of a bird on a rock
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_14.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_15.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_16.jpg,a painting of a bird on a white background
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_17.jpg,a painting of a yellow warbler
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_18.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_6.jpg,a painting of a yellow warbler on a branch
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_8.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/174.Palm_Warbler/Palm_Warbler_9.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/175.Pine_Warbler/download-1.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/175.Pine_Warbler/download-2.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/175.Pine_Warbler/download-3.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/175.Pine_Warbler/download-4.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/175.Pine_Warbler/download.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/175.Pine_Warbler/images-1.jpg,a painting of a yellow bird sitting on a wooden post
./data/CUB-200-Painting/175.Pine_Warbler/images-2.jpg,a painting of a yellow bird on a wooden table
./data/CUB-200-Painting/175.Pine_Warbler/images-3.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/175.Pine_Warbler/images-4.jpg,a painting of a bird with a green head and black beak
./data/CUB-200-Painting/175.Pine_Warbler/images-5.jpg,a painting of a bird on a purple background
./data/CUB-200-Painting/175.Pine_Warbler/images-6.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/175.Pine_Warbler/images.jpg,a painting of a yellow warbler on a branch
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_1.jpg,a painting of a yellow bird on a page
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_10.jpg,a painting of a yellow bird on a page
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_11.jpg,a painting of two yellow birds on a branch
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_12.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_13.jpg,a painting of three yellow birds sitting on a branch
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_15.jpg,a painting of a bird on a plant
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_3.jpg,a painting of a bird with its parts labeled
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_4.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_5.jpg,a painting of a yellow bird on a white background
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_6.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_7.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_8.jpg,a painting of a yellow bird sitting on a tree branch
./data/CUB-200-Painting/176.Prairie_Warbler/Prairie_Warbler_9.jpg,a painting of a yellow warbler on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_0.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_1.jpg,a painting of a yellow bird on a stick
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_11.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_12.jpg,a painting of a yellow bird with the words friday
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_13.jpg,a painting of a yellow warbler by person
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_14.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_15.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_16.jpg,a painting of a yellow bird and a drawing of a bird
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_17.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_18.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_19.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_2.jpg,a painting of birds on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_20.jpg,a painting of two birds on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_21.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_22.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_23.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_24.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_25.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_26.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_3.jpg,a painting of a yellow bird with a black background
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_4.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_7.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_8.jpg,a painting of two yellow birds on a branch
./data/CUB-200-Painting/177.Prothonotary_Warbler/Prothonotary_Warbler_9.jpg,a painting of a yellow bird with black beak
./data/CUB-200-Painting/178.Swainson_Warbler/download-1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/178.Swainson_Warbler/images.jpg,a painting of a bird and butterfly on a branch
./data/CUB-200-Painting/179.Tennessee_Warbler/Tennessee_Warbler_0.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/179.Tennessee_Warbler/Tennessee_Warbler_1.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/179.Tennessee_Warbler/Tennessee_Warbler_2.jpg,a painting of a bird sitting on a branch
